CC Number,Date,Time,Accident Type,New Georeferenced Column,Month_Year,Latitude,Longitude,Hour
19CS00114624,2019-06-13,6/13/2019 10:42:00 AM,6,"(39.270215461218, -76.6318679609508)",2019-06,39.270215461218,-76.6318679609508,10.0
19CS00077169,2019-04-20,4/20/2019 9:00:00 AM,6,"(39.265729, -76.562836)",2019-04,39.265729,-76.562836,9.0
19CS00156455,2019-08-17,8/21/2019 10:48:00 AM,6,"(39.28258, -76.54985)",2019-08,39.28258,-76.54985,10.0
19CS00097501,2019-05-19,5/19/2019 8:29:00 AM,3,"(39.2444484689634, -76.4573006988545)",2019-05,39.2444484689634,-76.4573006988545,8.0
19CS00177717,2019-09-19,9/21/2019 7:00:00 PM,6,"(39.2751808, -76.6205503)",2019-09,39.2751808,-76.6205503,19.0
P1900039310,2019-06-18,6/18/2019 3:16:00 PM,6,"(38.9897212541002, -76.5285330166521)",2019-06,38.9897212541002,-76.5285330166521,15.0
19CS00066774,2019-04-06,4/6/2019 4:48:00 AM,6,"(39.2672354376747, -76.6045674820559)",2019-04,39.2672354376747,-76.6045674820559,4.0
19CS00137502,2019-07-19,7/19/2019 5:24:00 AM,6,"(39.2850420677452, -76.5357259245483)",2019-07,39.2850420677452,-76.5357259245483,5.0
19CS00091237,2019-05-09,5/9/2019 5:50:00 PM,6,"(39.3282, -76.5237)",2019-05,39.3282,-76.5237,17.0
19CS00128816,2019-07-05,7/10/2019 4:06:00 PM,6,"(38.9964507197926, -76.3946769051487)",2019-07,38.9964507197926,-76.3946769051487,16.0
19CS00186023,2019-10-02,10/2/2019 4:22:00 PM,6,"(39.262, -76.5843)",2019-10,39.262,-76.5843,16.0
19CS00160433,2019-08-23,8/23/2019 2:56:00 PM,6,"(39.24091, -76.5932)",2019-08,39.24091,-76.5932,14.0
19CS00158360,2019-08-20,8/20/2019 5:32:00 PM,6,"(39.2658, -76.56247)",2019-08,39.2658,-76.56247,17.0
19CS00199378,2019-10-24,10/24/2019 8:00:00 PM,6,"(39.24097, -76.59276)",2019-10,39.24097,-76.59276,20.0
19CS00154569,2019-08-14,8/14/2019 2:10:00 PM,3,"(39.0087383035567, -76.4043555291138)",2019-08,39.0087383035567,-76.4043555291138,14.0
19CS00210740,2019-11-13,11/13/2019 8:33:00 AM,6,"(39.2730256415725, -76.6213383372891)",2019-11,39.2730256415725,-76.6213383372891,8.0
P1900031905,2019-05-17,5/18/2019 11:52:00 PM,6,"(39.1932593088383, -76.6884017531131)",2019-05,39.1932593088383,-76.6884017531131,23.0
19CS00136662,2019-07-17,7/23/2019 6:26:00 PM,3,"(39.2656920458516, -76.6676628621657)",2019-07,39.2656920458516,-76.6676628621657,18.0
19CS00178541,2019-09-21,9/21/2019 5:45:00 AM,6,"(39.2654713566764, -76.5634615274717)",2019-09,39.2654713566764,-76.5634615274717,5.0
19CS00099479,2019-05-22,5/22/2019 8:16:00 AM,6,"(39.2639410156522, -76.588050612685)",2019-05,39.2639410156522,-76.588050612685,8.0
P1900044139,2019-07-11,7/11/2019 1:04:00 AM,3,"(39.190037087098, -76.6708914721012)",2019-07,39.190037087098,-76.6708914721012,1.0
19CS00185687,2019-10-02,10/2/2019 8:17:00 AM,6,"(39.2709092277155, -76.5569834546059)",2019-10,39.2709092277155,-76.5569834546059,8.0
19CS00068840,2019-04-09,4/9/2019 8:16:00 AM,6,"(39.2971619268611, -76.5310690589897)",2019-04,39.2971619268611,-76.5310690589897,8.0
19CS00073579,2019-04-15,4/16/2019 11:20:00 AM,6,"(38.3621441915995, -76.9929034060181)",2019-04,38.3621441915995,-76.9929034060181,11.0
19CS00202265,2019-10-29,10/29/2019 5:45:00 PM,6,"(39.271, -76.6481)",2019-10,39.271,-76.6481,17.0
P1900065337,2019-10-15,10/15/2019 6:30:00 AM,6,"(39.1759398001059, -76.7022437563162)",2019-10,39.1759398001059,-76.7022437563162,6.0
19CS00115911,2019-06-15,6/15/2019 10:30:00 AM,6,"(39.2449, -76.5775)",2019-06,39.2449,-76.5775,10.0
19CS00188596,2019-10-06,10/6/2019 6:45:00 PM,6,"(39.2676579704776, -76.5590517753862)",2019-10,39.2676579704776,-76.5590517753862,18.0
19CS00206270,2019-11-05,11/7/2019 5:43:00 PM,3,"(39.2674148161774, -76.620078746521)",2019-11,39.2674148161774,-76.620078746521,17.0
19CS00200025,2019-10-25,10/26/2019 7:34:00 PM,6,"(38.36279, -76.98824)",2019-10,38.36279,-76.98824,19.0
19CS00156803,2019-08-18,8/18/2019 2:28:00 AM,6,"(39.20757, -76.58471)",2019-08,39.20757,-76.58471,2.0
19CS00181568,2019-09-26,9/26/2019 5:59:00 AM,6,"(39.2611, -76.5728)",2019-09,39.2611,-76.5728,5.0
19CS00157419,2019-08-19,8/24/2019 8:40:00 AM,3,"(39.2053071898991, -76.5661687792828)",2019-08,39.2053071898991,-76.5661687792828,8.0
19CS00117234,2019-06-17,6/22/2019 3:12:00 PM,3,"(39.2712922523398, -76.6487402705612)",2019-06,39.2712922523398,-76.6487402705612,15.0
P1900075095,2019-11-27,11/27/2019 1:18:00 AM,6,"(39.1797075874615, -76.6505759821509)",2019-11,39.1797075874615,-76.6505759821509,1.0
P1900025711,2019-04-19,4/21/2019 7:48:00 PM,6,"(39.1919944162253, -76.6797370084493)",2019-04,39.1919944162253,-76.6797370084493,19.0
19CS00086237,2019-05-02,6/12/2019 6:30:00 AM,6,"(39.2174723041163, -76.5272956253071)",2019-05,39.2174723041163,-76.5272956253071,6.0
19CS00115432,2019-06-14,6/14/2019 2:50:00 PM,6,"(39.0122905537342, -76.4067814338135)",2019-06,39.0122905537342,-76.4067814338135,14.0
19CS00102378,2019-05-26,5/30/2019 6:13:00 AM,3,"(39.264013, -76.461154)",2019-05,39.264013,-76.461154,6.0
19CS00152166,2019-08-10,8/10/2019 8:30:00 AM,3,"(39.005787, -76.402596)",2019-08,39.005787,-76.402596,8.0
19CS00111604,2019-06-08,6/8/2019 5:30:00 PM,6,"(39.0122905537342, -76.4067814338135)",2019-06,39.0122905537342,-76.4067814338135,17.0
19CS00071177,2019-04-11,4/11/2019 5:18:00 PM,3,"(39.100511, -77.04487)",2019-04,39.100511,-77.04487,17.0
19CS00133821,2019-07-13,7/13/2019 11:04:00 AM,6,"(39.2657, -76.5638)",2019-07,39.2657,-76.5638,11.0
19CS00169251,2019-09-06,9/8/2019 2:41:00 PM,6,"(39.262233, -76.569165)",2019-09,39.262233,-76.569165,14.0
19CS00077871,2019-04-21,4/21/2019 7:25:00 AM,6,"(39.2663114064821, -76.5625727586305)",2019-04,39.2663114064821,-76.5625727586305,7.0
P1900043964,2019-07-10,7/10/2019 10:15:00 AM,6,"(39.17452575, -76.671048384542)",2019-07,39.17452575,-76.671048384542,10.0
19CS00066378,2019-04-05,4/15/2019 1:49:00 PM,6,"(39.2982103827035, -76.5287365998328)",2019-04,39.2982103827035,-76.5287365998328,13.0
19CS00138022,2019-07-19,7/19/2019 9:13:00 PM,6,"(39.31246, -76.543439)",2019-07,39.31246,-76.543439,21.0
19CS00214707,2019-11-20,11/21/2019 6:32:00 AM,6,"(39.2896613298795, -76.5325072107376)",2019-11,39.2896613298795,-76.5325072107376,6.0
19CS00129447,2019-07-06,7/7/2019 2:01:00 PM,3,"(39.073316, -76.9314075)",2019-07,39.073316,-76.9314075,14.0
19CS00075874,2019-04-18,4/18/2019 10:16:00 AM,3,"(39.2621446509657, -76.5702915330847)",2019-04,39.2621446509657,-76.5702915330847,10.0
19CS00156435,2019-08-17,8/17/2019 10:25:00 AM,6,"(39.26665, -76.56091)",2019-08,39.26665,-76.56091,10.0
P1900039944,2019-06-21,7/16/2019 12:42:00 PM,6,"(39.188018, -76.6846215)",2019-06,39.188018,-76.6846215,12.0
19CS00161661,2019-08-25,8/30/2019 5:24:00 PM,3,"(38.9761037378094, -76.2869801902771)",2019-08,38.9761037378094,-76.2869801902771,17.0
19CS00195187,2019-10-17,10/22/2019 1:08:00 PM,6,"(39.0752676, -76.94739197)",2019-10,39.0752676,-76.94739197,13.0
19CS00090568,2019-05-08,5/11/2019 6:32:00 PM,6,"(39.2644074465206, -76.5905800465833)",2019-05,39.2644074465206,-76.5905800465833,18.0
19CS00182513,2019-09-27,9/29/2019 12:34:00 PM,6,"(39.09182, -77.02814)",2019-09,39.09182,-77.02814,12.0
19CS00146179,2019-07-31,8/2/2019 7:13:00 PM,6,"(38.9867675458634, -76.3547038939396)",2019-07,38.9867675458634,-76.3547038939396,19.0
19CS00074588,2019-04-16,4/17/2019 5:55:00 PM,6,"(39.2671458906017, -76.6201892836529)",2019-04,39.2671458906017,-76.6201892836529,17.0
19CS00142120,2019-07-25,7/29/2019 4:45:00 PM,6,"(39.2679240142314, -76.6346535655626)",2019-07,39.2679240142314,-76.6346535655626,16.0
P1900040969,2019-06-26,6/26/2019 11:15:00 AM,3,"(39.10201, -76.66871)",2019-06,39.10201,-76.66871,11.0
P1900035591,2019-06-02,6/4/2019 9:26:00 PM,6,"(39.1901232, -76.6711797)",2019-06,39.1901232,-76.6711797,21.0
19CS00211631,2019-11-14,11/14/2019 5:14:00 PM,6,"(39.2711965443229, -76.6542664194377)",2019-11,39.2711965443229,-76.6542664194377,17.0
P1900066508,2019-10-20,10/20/2019 5:30:00 PM,3,"(39.1748287663858, -76.7030614210391)",2019-10,39.1748287663858,-76.7030614210391,17.0
19CS00097352,2019-05-19,5/28/2019 12:09:00 AM,3,"(39.0902571, -77.0090388)",2019-05,39.0902571,-77.0090388,0.0
19CS00182458,2019-09-25,9/27/2019 12:05:00 PM,6,"(39.2658522771163, -76.5608670472626)",2019-09,39.2658522771163,-76.5608670472626,12.0
19CS00216969,2019-11-24,11/24/2019 12:09:00 AM,3,"(39.266931, -76.613034)",2019-11,39.266931,-76.613034,0.0
P1900041314,2019-06-28,7/4/2019 7:05:00 AM,6,"(39.1922688060859, -76.6938898726591)",2019-06,39.1922688060859,-76.6938898726591,7.0
19CS00151896,2019-08-09,8/9/2019 6:23:00 PM,6,"(39.2703734, -76.6423986)",2019-08,39.2703734,-76.6423986,18.0
19CS00081401,2019-04-25,4/25/2019 3:50:00 PM,6,"(39.2230683241466, -76.520375197649)",2019-04,39.2230683241466,-76.520375197649,15.0
19CS00092498,2019-05-11,5/12/2019 9:25:00 PM,6,"(39.234878, -76.619394)",2019-05,39.234878,-76.619394,21.0
19CS00174823,2019-09-15,9/20/2019 3:31:00 PM,6,"(39.3211828, -76.5306176)",2019-09,39.3211828,-76.5306176,15.0
19CS00192636,2019-10-13,10/13/2019 2:30:00 AM,6,"(39.266367, -76.562644)",2019-10,39.266367,-76.562644,2.0
19CS00160413,2019-08-23,8/30/2019 1:40:00 PM,6,"(39.2404126974979, -76.5896470031499)",2019-08,39.2404126974979,-76.5896470031499,13.0
19CS00097965,2019-05-20,5/20/2019 2:05:00 AM,3,"(39.2647345137426, -76.5627822709691)",2019-05,39.2647345137426,-76.5627822709691,2.0
19CS00209516,2019-11-11,11/11/2019 9:40:00 AM,6,"(39.232949, -76.62086)",2019-11,39.232949,-76.62086,9.0
19CS00132297,2019-07-12,7/13/2019 5:51:00 PM,3,"(39.269548, -76.634527)",2019-07,39.269548,-76.634527,17.0
19CS00095486,2019-05-16,5/16/2019 11:35:00 AM,6,"(39.0026266267564, -76.4005004440858)",2019-05,39.0026266267564,-76.4005004440858,11.0
19CS00200393,2019-10-26,10/26/2019 11:31:00 AM,6,"(39.2455724736874, -76.5770543615188)",2019-10,39.2455724736874,-76.5770543615188,11.0
19CS00084686,2019-04-30,4/30/2019 8:40:00 AM,3,"(39.2601521, -76.5781692)",2019-04,39.2601521,-76.5781692,8.0
19CS00176190,2019-09-17,9/27/2019 1:50:00 PM,6,"(38.3631710400342, -76.9853318651113)",2019-09,38.3631710400342,-76.9853318651113,13.0
19CS00105192,2019-05-30,5/30/2019 8:02:00 AM,6,"(38.983138, -76.33539)",2019-05,38.983138,-76.33539,8.0
P1900038141,2019-06-13,6/13/2019 1:30:00 AM,6,"(39.186897, -76.675172)",2019-06,39.186897,-76.675172,1.0
19CS00194742,2019-10-16,10/25/2019 2:36:00 PM,6,"(39.2671466048987, -76.6199951893128)",2019-10,39.2671466048987,-76.6199951893128,14.0
19CS00135947,2019-07-16,7/16/2019 4:04:00 PM,6,"(39.2410242449909, -76.5871686152969)",2019-07,39.2410242449909,-76.5871686152969,16.0
P1900026502,2019-04-23,4/23/2019 2:47:00 PM,6,"(39.1612397864385, -76.6707650261795)",2019-04,39.1612397864385,-76.6707650261795,14.0
19CS00185865,2019-10-02,10/10/2019 12:26:00 PM,6,"(39.27668, -76.56538)",2019-10,39.27668,-76.56538,12.0
19CS00128769,2019-07-05,7/5/2019 2:50:00 PM,6,"(39.2843, -76.5363)",2019-07,39.2843,-76.5363,14.0
19CS00106032,2019-05-31,5/31/2019 10:50:00 AM,6,"(39.270131385649, -76.5578638629379)",2019-05,39.270131385649,-76.5578638629379,10.0
19CS00126794,2019-07-02,7/5/2019 5:30:00 PM,6,"(39.1232973, -77.0878323)",2019-07,39.1232973,-77.0878323,17.0
19CS00139259,2019-07-21,7/22/2019 9:00:00 PM,6,"(39.219, -76.665)",2019-07,39.219,-76.665,21.0
19CS00078977,2019-04-22,4/29/2019 6:43:00 PM,6,"(39.0129511245156, -76.4072566282785)",2019-04,39.0129511245156,-76.4072566282785,18.0
19CS00155728,2019-08-16,8/19/2019 7:11:00 AM,3,"(39.2654444315373, -76.5617924138485)",2019-08,39.2654444315373,-76.5617924138485,7.0
19CS00065541,2019-04-04,4/4/2019 9:15:00 AM,6,"(39.2661901053184, -76.5619600373277)",2019-04,39.2661901053184,-76.5619600373277,9.0
19CS00108525,2019-06-04,6/4/2019 8:44:00 AM,3,"(39.266417, -76.666287)",2019-06,39.266417,-76.666287,8.0
P1900062690,2019-10-03,10/3/2019 11:12:00 AM,6,"(39.185288, -76.677301)",2019-10,39.185288,-76.677301,11.0
19CS00119929,2019-06-21,6/23/2019 4:20:00 PM,6,"(39.0041043347841, -76.400753449707)",2019-06,39.0041043347841,-76.400753449707,16.0
19CS00147464,2019-08-02,8/2/2019 2:20:00 PM,6,"(39.2845, -76.5397)",2019-08,39.2845,-76.5397,14.0
19CS00206598,2019-11-06,11/7/2019 9:33:00 AM,6,"(39.2382698735994, -76.4803509149335)",2019-11,39.2382698735994,-76.4803509149335,9.0
P1900024214,2019-04-13,4/13/2019 7:40:00 AM,6,"(39.2016278955039, -76.6952080449372)",2019-04,39.2016278955039,-76.6952080449372,7.0
19CS00170990,2019-09-09,9/9/2019 12:40:00 PM,6,"(39.2530792491623, -76.533528842926)",2019-09,39.2530792491623,-76.533528842926,12.0
19CS00137258,2019-07-18,7/23/2019 6:45:00 PM,6,"(39.269548, -76.634527)",2019-07,39.269548,-76.634527,18.0
19CS00082609,2019-04-27,4/27/2019 12:58:00 PM,6,"(39.267705, -76.559309)",2019-04,39.267705,-76.559309,12.0
19CS00162982,2019-08-27,8/28/2019 4:32:00 PM,6,"(39.2308213730859, -76.6828374929214)",2019-08,39.2308213730859,-76.6828374929214,16.0
P1900039573,2019-06-19,7/4/2019 4:30:00 PM,6,"(39.189592628166, -76.6765785361724)",2019-06,39.189592628166,-76.6765785361724,16.0
19CS00114264,2019-06-12,6/12/2019 8:12:00 PM,6,"(39.284607, -76.5422674)",2019-06,39.284607,-76.5422674,20.0
19CS00103120,2019-05-27,5/27/2019 10:25:00 AM,3,"(39.282279764846, -76.5499417870014)",2019-05,39.282279764846,-76.5499417870014,10.0
19CS00160391,2019-08-23,8/23/2019 12:25:00 PM,6,"(39.2625949648978, -76.5857059744492)",2019-08,39.2625949648978,-76.5857059744492,12.0
19IR001827,2019-11-03,11/5/2019 11:23:00 AM,6,"(38.9809, -76.3285)",2019-11,38.9809,-76.3285,11.0
19CS00207902,2019-11-08,11/12/2019 9:00:00 AM,3,"(39.3239857, -76.5290622)",2019-11,39.3239857,-76.5290622,9.0
19CS00143360,2019-07-27,7/27/2019 1:20:00 PM,3,"(38.9911320605192, -76.3676824951172)",2019-07,38.9911320605192,-76.3676824951172,13.0
19CS00197993,2019-10-22,11/5/2019 3:04:00 PM,6,"(39.0125499450942, -76.406198777771)",2019-10,39.0125499450942,-76.406198777771,15.0
19CS00130479,2019-07-08,7/8/2019 12:23:00 PM,6,"(39.1356999725669, -77.1652735453928)",2019-07,39.1356999725669,-77.1652735453928,12.0
19CS00145097,2019-07-30,8/20/2019 6:59:00 AM,6,"(39.219, -76.665)",2019-07,39.219,-76.665,6.0
19CS00165980,2019-09-01,9/1/2019 5:00:00 PM,6,"(39.2612421420704, -76.5720138564574)",2019-09,39.2612421420704,-76.5720138564574,17.0
19CS00191619,2019-10-11,10/11/2019 9:38:00 AM,3,"(39.23763, -76.4933)",2019-10,39.23763,-76.4933,9.0
19CS00123949,2019-06-28,6/29/2019 11:41:00 AM,6,"(38.995868, -76.388065)",2019-06,38.995868,-76.388065,11.0
19CS00203602,2019-11-01,11/1/2019 10:01:00 AM,3,"(39.2841399846673, -76.5374900974013)",2019-11,39.2841399846673,-76.5374900974013,10.0
19CS00127262,2019-07-03,7/3/2019 10:41:00 AM,6,"(39.2629563, -76.6716776)",2019-07,39.2629563,-76.6716776,10.0
19CS00153413,2019-08-12,8/14/2019 4:04:00 PM,6,"(39.2914426851068, -76.5534855993743)",2019-08,39.2914426851068,-76.5534855993743,16.0
19CS00151519,2019-08-09,8/12/2019 3:18:00 AM,6,"(38.9852826177317, -76.3484234651529)",2019-08,38.9852826177317,-76.3484234651529,3.0
19CS00198175,2019-10-23,10/23/2019 1:23:00 AM,6,"(39.2600169, -76.578183)",2019-10,39.2600169,-76.578183,1.0
19CS00083318,2019-04-28,4/29/2019 8:12:00 PM,6,"(38.3621552, -76.992918)",2019-04,38.3621552,-76.992918,20.0
19CS00161082,2019-08-24,8/25/2019 5:50:00 PM,6,"(39.26466, -76.56454)",2019-08,39.26466,-76.56454,17.0
19CS00120696,2019-06-23,6/23/2019 3:36:00 AM,6,"(39.240912, -76.586754)",2019-06,39.240912,-76.586754,3.0
19CS00159806,2019-08-22,8/23/2019 3:08:00 PM,3,"(39.26228, -76.67223)",2019-08,39.26228,-76.67223,15.0
19CS00090004,2019-05-07,5/7/2019 9:37:00 PM,6,"(39.2637322923217, -76.6698804966892)",2019-05,39.2637322923217,-76.6698804966892,21.0
19CS00196609,2019-10-19,10/20/2019 11:54:00 PM,6,"(39.2694814231587, -76.5587218435376)",2019-10,39.2694814231587,-76.5587218435376,23.0
19CS00100300,2019-05-29,5/29/2019 8:30:00 AM,6,"(39.3067981079946, -76.5463507873904)",2019-05,39.3067981079946,-76.5463507873904,8.0
19CS00184398,2019-09-30,10/2/2019 2:17:00 PM,6,"(39.23167, -76.620782)",2019-09,39.23167,-76.620782,14.0
19CS00163303,2019-08-28,8/28/2019 8:05:00 AM,6,"(39.0761628, -76.9056373)",2019-08,39.0761628,-76.9056373,8.0
19CS00082230,2019-04-26,5/1/2019 9:53:00 PM,3,"(39.0169338543244, -76.409707883462)",2019-04,39.0169338543244,-76.409707883462,21.0
19CS00144559,2019-07-28,8/3/2019 2:45:00 PM,3,"(39.267545, -76.619248)",2019-07,39.267545,-76.619248,14.0
19CS00202910,2019-10-30,10/31/2019 8:32:00 PM,6,"(38.3629635869681, -76.9868143805915)",2019-10,38.3629635869681,-76.9868143805915,20.0
P1900060739,2019-09-24,11/23/2019 10:00:00 PM,6,"(39.1903753, -76.676475)",2019-09,39.1903753,-76.676475,22.0
19CS00150014,2019-08-06,8/11/2019 3:00:00 PM,6,"(39.2320672845479, -76.5063876740745)",2019-08,39.2320672845479,-76.5063876740745,15.0
P1900025771,2019-04-20,4/20/2019 4:30:00 AM,3,"(39.179697146598, -76.6994071183075)",2019-04,39.179697146598,-76.6994071183075,4.0
19CS00108010,2019-06-03,6/3/2019 2:51:00 PM,3,"(39.240938, -76.592901)",2019-06,39.240938,-76.592901,14.0
19CS00109265,2019-06-05,6/5/2019 9:30:00 AM,3,"(39.1372303, -77.131907)",2019-06,39.1372303,-77.131907,9.0
19CS00208777,2019-11-09,11/26/2019 6:34:00 PM,6,"(38.9964, -76.3903)",2019-11,38.9964,-76.3903,18.0
19CS00220141,2019-11-29,12/2/2019 6:51:00 PM,3,"(38.979, -76.322)",2019-11,38.979,-76.322,18.0
19CS00165940,2019-09-01,9/5/2019 3:51:00 PM,6,"(39.2632052, -76.5791580106648)",2019-09,39.2632052,-76.5791580106648,15.0
19CS00211572,2019-11-14,11/14/2019 3:00:00 PM,6,"(39.0072498716384, -76.4033666038515)",2019-11,39.0072498716384,-76.4033666038515,15.0
19CS00193882,2019-10-15,10/22/2019 9:24:00 AM,3,"(39.2189060933388, -76.5259503655247)",2019-10,39.2189060933388,-76.5259503655247,9.0
19CS00216555,2019-11-23,11/23/2019 12:57:00 AM,6,"(39.3450050663419, -76.4948193038696)",2019-11,39.3450050663419,-76.4948193038696,0.0
19CS00173728,2019-09-13,9/13/2019 5:51:00 PM,6,"(39.26742, -76.6262)",2019-09,39.26742,-76.6262,17.0
19CS00091584,2019-05-10,5/14/2019 7:40:00 AM,6,"(39.270131385649, -76.5578638629379)",2019-05,39.270131385649,-76.5578638629379,7.0
19CS00101531,2019-05-24,5/25/2019 11:19:00 PM,3,"(39.264714, -76.5908603)",2019-05,39.264714,-76.5908603,23.0
19CS00085255,2019-04-30,5/3/2019 8:46:00 PM,6,"(39.0095415553109, -76.4040259872676)",2019-04,39.0095415553109,-76.4040259872676,20.0
19CS00121880,2019-06-25,6/25/2019 12:21:00 PM,6,"(39.2558248960332, -76.5345628586136)",2019-06,39.2558248960332,-76.5345628586136,12.0
19CS00140948,2019-07-24,7/24/2019 8:55:00 AM,3,"(39.1360798134463, -77.1524246220033)",2019-07,39.1360798134463,-77.1524246220033,8.0
19CS00214381,2019-11-19,11/19/2019 4:38:00 PM,6,"(39.07911, -76.9521)",2019-11,39.07911,-76.9521,16.0
19CS00210684,2019-11-13,11/18/2019 6:13:00 AM,6,"(39.2692836189969, -76.63334134442)",2019-11,39.2692836189969,-76.63334134442,6.0
19CS00177583,2019-09-19,10/7/2019 2:59:00 PM,6,"(39.1360798134463, -77.1524246220033)",2019-09,39.1360798134463,-77.1524246220033,14.0
19CS00150009,2019-08-06,8/7/2019 3:00:00 PM,3,"(39.2645183863116, -76.5965500259399)",2019-08,39.2645183863116,-76.5965500259399,15.0
19CS00088422,2019-05-05,5/6/2019 3:00:00 PM,3,"(39.2670525, -76.6017638)",2019-05,39.2670525,-76.6017638,15.0
19CS00132621,2019-07-11,7/11/2019 3:47:00 PM,3,"(39.2671825, -76.6208129)",2019-07,39.2671825,-76.6208129,15.0
19CS00219014,2019-11-27,11/30/2019 10:21:00 AM,6,"(39.2661344710604, -76.5620381259059)",2019-11,39.2661344710604,-76.5620381259059,10.0
19CS00193681,2019-10-15,10/15/2019 12:11:00 AM,6,"(39.261874, -76.610616)",2019-10,39.261874,-76.610616,0.0
19CS00200064,2019-10-25,10/25/2019 9:04:00 PM,6,"(39.28416, -76.54039)",2019-10,39.28416,-76.54039,21.0
19CS00168428,2019-09-05,9/5/2019 8:05:00 AM,3,"(39.2653, -76.5643)",2019-09,39.2653,-76.5643,8.0
19CS00179697,2019-09-23,9/23/2019 6:41:00 AM,6,"(39.2472916676815, -76.5759865995638)",2019-09,39.2472916676815,-76.5759865995638,6.0
P1900038008,2019-06-13,6/17/2019 2:07:00 AM,6,"(39.1903137, -76.6714753)",2019-06,39.1903137,-76.6714753,2.0
19CS00205802,2019-11-04,11/22/2019 10:42:00 PM,3,"(39.0736868359946, -76.9394381712903)",2019-11,39.0736868359946,-76.9394381712903,22.0
19CS00194696,2019-10-16,10/16/2019 12:28:00 PM,6,"(39.0813, -76.95891)",2019-10,39.0813,-76.95891,12.0
19CS00139562,2019-07-22,7/29/2019 8:24:00 AM,6,"(39.13134, -77.124343)",2019-07,39.13134,-77.124343,8.0
19CS00207488,2019-11-07,11/7/2019 3:30:00 PM,6,"(39.2678605537886, -76.6625149051513)",2019-11,39.2678605537886,-76.6625149051513,15.0
19CS00105203,2019-05-30,5/30/2019 8:18:00 AM,6,"(39.271159, -76.6498798)",2019-05,39.271159,-76.6498798,8.0
19CS00160943,2019-08-24,8/25/2019 11:30:00 AM,6,"(38.363845415321, -76.9806060563553)",2019-08,38.363845415321,-76.9806060563553,11.0
19CS00132123,2019-07-10,7/10/2019 9:35:00 PM,3,"(39.2673707, -76.5601872)",2019-07,39.2673707,-76.5601872,21.0
19CS00118558,2019-06-19,6/22/2019 6:33:00 PM,3,"(39.221364, -76.522725)",2019-06,39.221364,-76.522725,18.0
19CS00008911,2019-05-06,5/6/2019 4:30:00 PM,6,"(39.2440511, -76.5781654)",2019-05,39.2440511,-76.5781654,16.0
19CS00154610,2019-08-14,8/14/2019 3:27:00 PM,6,"(39.30416, -76.53041)",2019-08,39.30416,-76.53041,15.0
19CS00118640,2019-06-19,6/24/2019 9:30:00 PM,3,"(39.076798752425, -76.8704436175035)",2019-06,39.076798752425,-76.8704436175035,21.0
19CS00106030,2019-05-31,5/31/2019 10:53:00 AM,6,"(39.267405, -76.619169)",2019-05,39.267405,-76.619169,10.0
19CS00064139,2019-04-02,4/6/2019 3:00:00 PM,6,"(39.274154, -76.5532872)",2019-04,39.274154,-76.5532872,15.0
19CS00113408,2019-06-11,6/11/2019 4:03:00 PM,6,"(39.2658266653924, -76.5939911985398)",2019-06,39.2658266653924,-76.5939911985398,16.0
19CS00203757,2019-11-01,11/1/2019 2:55:00 PM,6,"(39.2636609425162, -76.5663127543932)",2019-11,39.2636609425162,-76.5663127543932,14.0
19CS00147600,2019-08-02,8/7/2019 7:20:00 PM,6,"(39.2655233, -76.5944229)",2019-08,39.2655233,-76.5944229,19.0
19CS00137133,2019-07-18,7/18/2019 2:50:00 PM,6,"(39.2665689, -76.5618844)",2019-07,39.2665689,-76.5618844,14.0
19CS00137049,2019-07-18,7/18/2019 11:27:00 AM,6,"(39.5573550996942, -76.0967628160344)",2019-07,39.5573550996942,-76.0967628160344,11.0
P1900035713,2019-06-03,7/2/2019 1:30:00 PM,3,"(39.207575, -76.695058)",2019-06,39.207575,-76.695058,13.0
